258.7158667,-249.7391338,351.3402707,-400.9150084
258.1818427,-248.218687,352.8371093,-400.6529051
257.3177567,-246.8584578,354.2774452,-400.1684881
256.1519698,-245.7458629,355.6188109,-399.4543727
254.7617055,-244.930824,356.8201929,-398.5238381
253.2382484,-244.4050926,357.8512817,-397.4075613
251.6530529,-244.11445,358.7010769,-396.1477604
250.045941,-243.9943944,359.3827659,-394.7896013
248.4343868,-244.0043678,359.9314575,-393.3724717
246.828645,-244.1414477,360.3944282,-391.9250744
245.2432133,-244.4304569,360.817691,-390.4655818
243.7017959,-244.9006764,361.2344932,-389.0042346
242.2336816,-245.565327,361.6600342,-387.5454051
240.8648848,-246.4159615,362.0936798,-386.0889627
239.613357,-247.4312841,362.5267954,-384.6323648
238.4925036,-248.5892433,362.9521325,-383.1734767
237.5167487,-249.8718333,363.3703095,-381.7125181
236.7002946,-251.2612562,363.7907383,-380.2522059
236.0475413,-252.7346995,364.2279168,-378.7968214
235.5431514,-254.2653163,364.6972047,-377.3514701
235.152569,-255.8288571,365.2142773,-375.9225129
234.8359101,-257.409016,365.7988912,-374.5198267
234.5663283,-258.9978819,366.4790821,-373.1609086
234.3398175,-260.5934597,367.2900411,-371.8757461
234.1699503,-262.1960473,368.2645606,-370.7097513
234.071627,-263.8046047,369.4180777,-369.7205281
234.0447584,-265.4159525,370.7368983,-368.9656472
234.0681306,-267.0273642,372.178261,-368.4843729
234.1062837,-268.6384869,373.6843403,-368.282028
234.1237716,-270.2499578,375.2033562,-368.3256218
234.0981449,-271.8613203,376.7058827,-368.5531626
234.0262806,-273.4712885,378.1873462,-368.891678
233.9240672,-275.0796201,379.6575886,-369.2759332
233.8224232,-276.6879909,381.1273743,-369.6619121
233.7617762,-278.2984259,382.6012291,-370.0320797
233.7848513,-279.9098266,384.0777935,-370.3912945
233.9274236,-281.5150641,385.5531702,-370.7553384
234.2093605,-283.1017702,387.0238388,-371.1379551
234.6307707,-284.6572691,388.488487,-371.5430182
235.1764783,-286.1736429,389.948482,-371.9645472
235.8266948,-287.6482283,391.4067394,-372.3920445
236.567594,-289.0793979,392.8659784,-372.8161784
237.3960088,-290.4617502,394.3277837,-373.2313818
238.3165362,-291.7845421,395.7927081,-373.6354424
239.3339747,-293.0343239,397.2606002,-374.0285844
240.4464947,-294.2002752,398.7305412,-374.413997
241.6436768,-295.2791264,400.2005609,-374.7991129
242.9097719,-296.2762135,401.6677126,-375.1950097
244.2295247,-297.2011091,403.1289172,-375.6123136
245.5934064,-298.0596002,404.58254,-376.0553108
246.9999412,-298.8462682,406.0298416,-376.5185533
248.4535634,-299.5420779,407.4746715,-376.9894419
249.9581534,-300.1194236,408.9207583,-377.4564478
251.510075,-300.5537432,410.3684769,-377.9183865
253.0966409,-300.8364881,411.8137582,-378.3879005
254.701706,-300.9812604,413.2501724,-378.883835
256.3128746,-301.017768,414.6746115,-379.4131771
257.9239275,-300.9767398,416.0960865,-379.9505832
259.5323353,-300.8757608,417.5394977,-380.4260989
261.1358844,-300.7151631,419.0287095,-380.7287123
262.7310601,-300.485923,420.5482127,-380.7321279
264.3139745,-300.183391,422.0173693,-380.3445347
265.8833845,-299.8171563,423.3185195,-379.5598589
267.4429228,-299.4109284,424.3739646,-378.4665755
268.9995985,-298.9938884,425.2123947,-377.1989152
270.5598097,-298.5902841,425.9654195,-375.8788278
272.1268257,-298.2139549,426.7958171,-374.60625
273.7013252,-297.870272,427.8161604,-373.4802695
275.2832692,-297.5626669,429.0518111,-372.5958481
276.8729563,-297.2979791,430.4560994,-372.0152072
278.4705755,-297.086397,431.9521153,-371.7483303
280.0751491,-296.9364166,433.4717384,-371.7581612
281.6843625,-296.8492729,434.9747213,-371.9826407
283.2956278,-296.8177455,436.4471012,-372.3586792
284.9071482,-296.8307894,437.8892699,-372.8376654
286.5179451,-296.8807899,439.305288,-373.3891701
288.127151,-296.9680909,440.6990434,-373.9947325
289.7333544,-297.0994964,442.0761454,-374.6372781
291.3345489,-297.2820606,443.4468451,-375.2933823
292.928884,-297.5171317,444.8251793,-375.9332763
294.5155399,-297.7994294,446.2234877,-376.5282333
296.094497,-298.1220169,447.6468751,-377.0604162
297.6649986,-298.4835357,449.0925931,-377.5285792
299.2238338,-298.8924425,450.5539801,-377.9452668
300.7644976,-299.3652162,452.0248902,-378.326967
302.2776505,-299.9197564,453.5020599,-378.6836762
303.7529703,-300.5682767,454.9853359,-379.0140781
305.1817762,-301.3137098,456.476278,-379.307945
306.5589285,-302.1507387,457.9760439,-379.552817
307.8826867,-303.0698884,459.4840563,-379.7403338
309.1522826,-304.0625122,460.9982452,-379.8687953
310.3638604,-305.1251796,462.5161451,-379.9412716
311.5059769,-306.2621759,464.0356426,-379.9612677
312.5564847,-307.4843109,465.5549312,-379.9291356
313.4832143,-308.8027598,467.0720324,-379.8415562
314.2506068,-310.2198664,468.5844933,-379.6941641
314.8320628,-311.7228575,470.089687,-379.4852216
315.2235562,-313.2861394,471.5855629,-379.217592
315.4520423,-314.8814375,473.0711309,-378.8976547
315.5758359,-316.4882731,474.5461764,-378.5322629
315.6797453,-318.0965368,476.0106394,-378.1265348
315.8679948,-319.6971248,477.4646554,-377.6848328
316.2519744,-321.2622891,478.909789,-377.2148784
316.9257999,-322.7261439,480.3506983,-376.7321122
317.9311241,-323.9855142,481.7951668,-376.2601071
319.2324067,-324.9359726,483.2508303,-375.8238944
320.7312181,-325.5281055,484.7200757,-375.4359011
322.3195842,-325.8011953,486.1970682,-375.0783758
323.9299838,-325.8649329,487.6666188,-374.6911724
325.5414349,-325.8458857,489.0965662,-374.1766853
327.1529703,-325.8396212,490.4201728,-373.4302453
328.7636776,-325.8923462,491.5281652,-372.3904715
330.3709734,-326.009717,492.2994974,-371.08139
331.9739058,-326.1763729,492.6667401,-369.60694
333.5738022,-326.3700201,492.667684,-368.087221
335.1734979,-326.5653423,492.4374543,-366.5849247
336.776137,-326.7347735,492.1495565,-365.0928162
338.3832131,-326.8548974,491.9513287,-363.5862935
339.993514,-326.9187909,491.9218666,-362.0669962
341.6048864,-326.9450374,492.0617553,-360.5537827
343.2162136,-326.9733256,492.3169951,-359.0557086
344.8261202,-327.0461897,492.6205502,-357.5667147
346.4314474,-327.1878206,492.9259796,-356.0781035
348.0298024,-327.3938608,493.2191548,-354.5870199
349.6227572,-327.6381456,493.5094204,-353.0953715
351.2144863,-327.8902363,493.8118288,-351.60614
352.8079015,-328.1314571,494.1341465,-350.1210875
354.4031518,-328.3602493,494.4750118,-348.6401818
355.9988639,-328.5857785,494.829443,-347.1624648
357.5938985,-328.8160484,495.1933011,-345.6870414
359.1885442,-329.0490193,495.5617283,-344.2127513
360.7845978,-329.2721298,495.9240056,-342.7369344
362.3838799,-329.4707222,496.2620024,-341.2553727
363.9862746,-329.6424142,496.5570286,-339.7646686
365.5888583,-329.8126169,496.8017694,-338.2648791
367.1836862,-330.0448033,497.0061911,-336.759055
368.7467461,-330.4374924,497.1864439,-335.2501629
370.2158254,-331.099979,497.3373366,-333.7380176
371.4747217,-332.1059196,497.4048293,-332.2197746
372.3735257,-333.4433274,497.282506,-330.7050369
372.7920273,-334.9994044,496.8489926,-329.2487324
372.7082878,-336.6087053,496.0377751,-327.964075
372.2173603,-338.143801,494.8891569,-326.9694122
371.4861579,-339.5801662,493.5265798,-326.2963384
370.6890976,-340.9808543,492.0738116,-325.8496931
369.9693847,-342.4226882,490.6039827,-325.4640481
369.4222093,-343.9384619,489.1563529,-325.0022356
369.0856023,-345.5144838,487.7551306,-324.4141027
368.9461201,-347.1200341,486.39963,-323.7270542
368.9627355,-348.7315387,485.0663668,-322.9979116
369.0961346,-350.337588,483.7336295,-322.2678063
369.328364,-351.9323482,482.3987426,-321.5415873
369.6664163,-353.5080692,481.075033,-320.79523
370.1320687,-355.0508908,479.7797547,-320.0005776
370.7456991,-356.5410464,478.5230381,-319.1462168
371.513582,-357.9579041,477.3030555,-318.2401631
372.4250671,-359.2869507,476.1108988,-317.2978062
373.4591269,-360.5230363,474.9409588,-316.3280025
374.5940774,-361.667182,473.7967086,-315.3280232
375.8139718,-362.7202857,472.6855511,-314.2914219
377.1090437,-363.6794223,471.6034165,-313.2245354
378.4719478,-364.5394443,470.5169137,-312.161984
379.8939094,-365.2978512,469.36045,-311.1760041
381.3639941,-365.958172,468.0665175,-310.3791901
382.8713826,-366.5282224,466.6216114,-309.909096
384.4080221,-367.0139335,465.1025023,-309.8791197
385.9692786,-367.4134948,463.6473197,-310.3164526
387.5520664,-367.7167045,462.3717595,-311.1424837
389.1519251,-367.9105841,461.2993773,-312.2193958
390.7616507,-367.987586,460.3653839,-313.4181879
392.372798,-367.9505383,459.4786724,-314.6522554
393.9782908,-367.8106404,458.5766833,-315.8752285
395.5732616,-367.5798907,457.6352302,-317.0681052
397.1534139,-367.2631978,456.6470829,-318.2226031
398.7124853,-366.8551959,455.5995225,-319.3234874
400.2405853,-366.3432731,454.4690928,-320.3390666
401.7244137,-365.7144688,453.2343109,-321.2247783
403.1496019,-364.9621526,451.8922537,-321.9375501
404.5043741,-364.0893741,450.4626903,-322.4528922
405.7827673,-363.1081126,448.977321,-322.773771
406.9855923,-362.0355523,447.4653828,-322.9265495
408.118326,-360.8892148,445.9459212,-322.9495624
409.1867473,-359.6827122,444.4277824,-322.8821697
410.1926004,-358.4235741,442.9133585,-322.7564845
411.1319058,-357.1140455,441.402893,-322.5898385
411.9973041,-355.7545483,439.8980685,-322.3781611
412.7835733,-354.347805,438.4050477,-322.0949819
413.4933613,-352.9009595,436.9373976,-321.7009889
414.1395497,-351.4246077,435.5164928,-321.1622811
414.7424846,-349.9300705,434.1654384,-320.466667
415.3236674,-348.4269436,432.8992225,-319.6264306
415.8997043,-346.9218381,431.7211547,-318.6664991
416.4796377,-345.4182291,430.6302197,-317.6085958
417.0661569,-343.9171767,429.6316371,-316.4631224
417.6588443,-342.4185491,428.7399743,-315.2326058
418.2569489,-340.9220754,427.972123,-313.9212607
418.8601392,-339.4276444,427.3364514,-312.5409773
419.467384,-337.9348562,426.8276004,-311.109069
420.0754762,-336.4424127,426.4311592,-309.6420578
420.6789148,-334.9480817,426.1331191,-308.1519414
421.2717965,-333.4495317,425.9255481,-306.6465576
421.8507492,-331.9455452,425.8056336,-305.1316689
422.4168828,-330.4366857,425.7727852,-303.6123928
422.9750964,-328.9248785,425.8298017,-302.0938274
423.5308584,-327.4121687,425.988324,-300.5824787
424.0865882,-325.8994468,426.2720916,-299.0895758
424.6403448,-324.3860014,426.7109163,-297.634708
425.1879841,-322.8703324,427.325523,-296.244955
425.7273587,-321.3517023,428.1129112,-294.9452519
426.2613875,-319.8311832,429.0438745,-293.7441613
426.7973093,-318.3113312,430.0747726,-292.6276562
427.342158,-316.7946574,431.1645999,-291.5686185
427.8976277,-315.2818397,432.2877233,-290.5449654
428.4584242,-313.770988,433.4384378,-289.5524196
429.0158658,-312.2588971,434.6266184,-288.6050554
429.5645509,-310.7436065,435.8664879,-287.7264443
430.1071466,-309.2261224,437.1653629,-286.9376733
430.652842,-307.7097528,438.5196537,-286.2483516
431.2091714,-306.1972542,439.9188148,-285.6553641
431.772357,-304.6872878,441.3518335,-285.1496555
432.3238208,-303.1729996,442.8110966,-284.725592
432.8380707,-301.6456922,444.2922494,-284.3858094
433.3018082,-300.1023054,445.7915498,-284.1381342
433.7378694,-298.5508138,447.3035812,-283.986477
434.2210324,-297.013257,448.8217866,-283.9207895
434.8694134,-295.5377912,450.3413924,-283.9107637
435.8012087,-294.2229956,451.8610319,-283.9047715
437.0665923,-293.2253399,453.3789778,-283.8326215
438.5943612,-292.7132568,454.8824062,-283.6111226
440.2043051,-292.780383,456.3319411,-283.1549055
441.6978653,-293.385539,457.6490067,-282.3969664
442.9693,-294.3760692,458.7189786,-281.3180257
444.049842,-295.5719831,459.4209374,-279.9703995
445.0550083,-296.8316504,459.6772988,-278.4726754
446.0940388,-298.0634619,459.4934599,-276.9642433
447.2186026,-299.2177954,458.9562697,-275.5426477
448.4284497,-300.2824482,458.1921283,-274.2290088
449.7014219,-301.2707469,457.3186419,-272.9854894
451.0169626,-302.201618,456.4181609,-271.7614199
452.3643586,-303.0857479,455.5330242,-270.5261904
453.7401907,-303.9249386,454.6731578,-269.2732294
455.14268,-304.7187814,453.8312921,-268.008108
456.5690831,-305.4688109,452.9989059,-266.73673
458.0175269,-306.1753413,452.1745795,-265.4601108
459.4901652,-306.8299589,451.3626929,-264.1755465
460.9934785,-307.4106762,450.5672294,-262.8807478
462.533818,-307.8844899,449.7868564,-261.5767965
464.1107476,-308.2167627,449.014485,-260.2680898
465.7137561,-308.3825465,448.240531,-258.9603194
467.3253001,-308.3735984,447.4569551,-257.6582919
468.9272074,-308.1973242,446.6598544,-256.3644998
470.5049874,-307.8690017,445.8503055,-255.0784595
472.0475666,-307.4024933,445.0340862,-253.7966416
473.5441626,-306.8046883,444.2204342,-252.5131927
474.9815958,-306.0760333,443.4194822,-251.2217821
476.3444164,-305.2158845,442.6385266,-249.9181824
477.6182656,-304.2287436,441.8786164,-248.6022015
478.7945527,-303.1271502,441.1337335,-247.2776555
479.872942,-301.9295468,440.3937629,-245.9503604
480.8591447,-300.6549545,439.6497662,-244.6253188
481.7589254,-299.3179532,438.8981046,-243.3046091
482.5720507,-297.9265503,438.1407922,-241.9871313
483.2897285,-296.4836005,437.3823952,-240.6702782
483.8966297,-294.9906762,436.6261879,-239.3521662
484.3760138,-293.4520613,435.8723403,-238.0327031
484.7150696,-291.8765638,435.1189209,-236.7129956
484.9076639,-290.2765417,434.3641753,-235.3940462
484.9532533,-288.665612,433.6078433,-234.0760057
484.853049,-287.0571548,432.8506634,-232.7584521
484.6062255,-285.4645945,432.093125,-231.4411046
484.2090002,-283.9027472,431.3350959,-230.1240395
483.6577556,-282.3883947,430.576851,-228.8070986
482.9547683,-280.9382449,429.8205787,-227.4890236
482.1128963,-279.5640546,429.0711717,-226.167033
481.1554827,-278.2676973,428.3361271,-224.8370028
480.1103526,-277.0409548,427.6253826,-223.4938294
479.0002097,-275.8727224,426.9517044,-222.1316868
477.8336472,-274.7608168,426.3310464,-220.7445835
476.6016805,-273.7218344,425.7814709,-219.3278166
475.2843338,-272.7935217,425.3198677,-217.8799993
473.8668259,-272.0268958,424.9575951,-216.4041894
472.3552889,-271.4681015,424.6977366,-214.9069445
470.7782922,-271.1361923,424.5362183,-213.3959221
469.1716719,-271.0097624,424.4665174,-211.8778904
467.5602179,-271.0314184,424.4851872,-210.3583744
465.9513379,-271.124801,424.5950335,-208.8427202
464.3419976,-271.2098353,424.8044835,-207.3375966
462.7304,-271.2069276,425.1238623,-205.8519133
461.1281784,-271.0332324,425.560621,-204.3964081
459.5748487,-270.6038911,426.1158205,-202.9818363
458.1500956,-269.8509079,426.7835634,-201.6167756
456.9667813,-268.7570818,427.5536344,-200.3067112
456.1312823,-267.379167,428.4155411,-199.055156
455.6879321,-265.8298197,429.3604587,-197.8650367
455.5899579,-264.2211373,430.3779162,-196.7363197
455.7215882,-262.6148529,431.4472856,-195.6566383
455.9506657,-261.0196409,432.5277519,-194.587969
456.1730278,-259.423509,433.5496678,-193.4631396
456.3301023,-257.8196173,434.4090584,-192.2098733
456.4030311,-256.209694,434.9770628,-190.8005607
456.3955442,-254.5981378,435.1416608,-189.2900929
456.318662,-252.988401,434.8678905,-187.7954774
456.1836225,-251.3824968,434.2247923,-186.418562
456.0004683,-249.7813655,433.3489751,-185.1764825
455.7767098,-248.1854021,432.3802668,-184.005614
455.5145967,-246.595288,431.420548,-182.8274827
455.210581,-245.0126536,430.519537,-181.6037852
454.8600271,-243.4396747,429.6750596,-180.3403721
454.4639862,-241.8775223,428.8522601,-179.0627698
454.0295964,-240.3255955,428.0153811,-177.7943601
453.5582034,-238.784502,427.1500776,-176.5451498
453.0254922,-237.2634696,426.2647803,-175.3100244
452.3692517,-235.7914746,425.3782222,-174.0758134
451.5038191,-234.4320007,424.5052117,-172.831985
450.3661151,-233.2908014,423.6470536,-171.5778572
448.9669001,-232.4916089,422.7873729,-170.3247613
447.3999922,-232.1154369,421.8921349,-169.0967996
445.7886844,-232.1465262,420.9141323,-167.9336693
444.2106307,-232.4742755,419.8047439,-166.8951313
442.6700858,-232.94762,418.5342717,-166.0614231
441.1340723,-233.4351222,417.1140475,-165.5210531
439.5793338,-233.8592447,415.6049191,-165.3435246
438.0045944,-234.2018895,414.0993206,-165.5490222
436.418285,-234.4861698,412.6814926,-166.0958392
434.8279509,-234.7469212,411.3896386,-166.8961837
433.2376701,-235.0080092,410.2056715,-167.8488979
431.6485775,-235.2762443,409.0775933,-168.8670975
430.0600887,-235.5480267,407.9546996,-169.8909743
428.4713202,-235.81817,406.8107749,-170.89132
426.881733,-236.0834542,405.6464876,-171.8679126
425.2908638,-236.3409409,404.4786244,-172.8402147
423.6980267,-236.5859556,403.3267008,-173.8313326
422.1026112,-236.8135706,402.2023078,-174.8535846
420.5046645,-237.0226857,401.1040028,-175.903828
418.9050287,-237.2184687,400.020708,-176.9695406
417.3048839,-237.4100386,398.9430731,-178.0409707
415.7050919,-237.604529,397.8765216,-179.1234591
414.1056616,-237.8019828,396.8493006,-180.2433651
412.5056756,-237.9948804,395.9137236,-181.440868
410.9038964,-238.1722604,395.1405326,-182.7490529
409.2995606,-238.3247994,394.6035855,-184.1705832
407.6926132,-238.4468032,394.3548997,-185.6696511
406.0833945,-238.5338802,394.4003804,-187.1885596
404.4724376,-238.5784755,394.6908741,-188.6801881
402.8609079,-238.5663183,395.1330531,-190.134136
401.2519464,-238.47448,395.6098598,-191.5770836
399.6535072,-238.2689905,395.9976326,-193.0464126
398.0844906,-237.9008931,396.1785037,-194.5552108
396.5868296,-237.3056227,396.0551329,-196.0697687
395.2422714,-236.4171815,395.5702436,-197.5098797
394.1801806,-235.2052555,394.7236808,-198.7717619
393.5520501,-233.7213698,393.5741703,-199.7656011
393.4654087,-232.1123731,392.2177157,-200.450654
393.9158636,-230.5651967,390.7508013,-200.8476177
394.7779974,-229.2035132,389.2410113,-201.0206443
395.8661112,-228.0143585,387.7215301,-201.0426854
397.0002305,-226.869265,386.2037811,-200.9671004
398.0194268,-225.6210201,384.691355,-200.8193515
398.770214,-224.1951259,383.186512,-200.6079575
399.1194357,-222.6219504,381.6899064,-200.3444566
398.9871969,-221.0159148,380.1970582,-200.0603112
398.3718517,-219.526538,378.6975732,-199.8134813
397.3481479,-218.2819175,377.1834713,-199.6837835
396.0354637,-217.3469849,375.6657,-199.7583194
394.552931,-216.7149877,374.1869289,-200.1079889
392.9877733,-216.3308572,372.8148676,-200.7609972
391.3894096,-216.1248509,371.6112114,-201.6885357
389.7803352,-216.0350872,370.5932785,-202.8169098
388.1688963,-216.0141728,369.7192329,-204.0601076
386.5573859,-216.0282776,368.9123408,-205.3478193
384.9460777,-216.0573648,368.1048087,-206.6350967
383.3350077,-216.0976839,367.2663601,-207.9024895
381.7246916,-216.1613474,366.4021856,-209.1524879
380.1166997,-216.268615,365.5316325,-210.3980363
378.5137522,-216.4350445,364.6668456,-211.6476018
376.9181403,-216.6612965,363.8038615,-212.8984172
375.3295264,-216.9323753,362.9287402,-214.140761
373.7449478,-217.2261005,362.0309705,-215.3668399
372.1611758,-217.5241372,361.1119615,-216.5770882
370.5767146,-217.8184941,360.1830143,-217.7797223
368.99205,-218.111756,359.2568257,-218.9844786
367.4093947,-218.4156829,358.3398607,-220.1962722
365.8338391,-218.7545531,357.4301791,-221.4135442
364.2778011,-219.1741595,356.5206652,-222.6309402
362.7716456,-219.7476515,355.6041315,-223.8430594
361.3814336,-220.5628212,354.6766787,-225.0468449
360.2217766,-221.6817364,353.7383084,-226.2421399
359.4366158,-223.0888552,352.7919423,-227.4311145
359.1365586,-224.6720263,351.8420435,-228.6172685
359.3307694,-226.2717773,350.8930441,-229.8041419
359.9141214,-227.7742236,349.9474167,-230.9937035
360.7216524,-229.1690658,349.0038796,-232.1849247
361.5969758,-230.5221745,348.0570093,-233.3734984
362.4284632,-231.9026123,347.0992824,-234.5533396
363.1572188,-233.3399945,346.1250183,-235.7195614
363.7683805,-234.8311987,345.1339842,-236.8715687
364.2685555,-236.3631963,344.1322234,-238.0142623
364.663073,-237.9257329,343.1293011,-239.1559342
364.9489632,-239.5117315,342.1333631,-240.3037026
365.124384,-241.1137165,341.1469089,-241.4596345
365.2011337,-242.7234656,340.1662686,-242.6205027
365.2060983,-244.3350385,339.1855307,-243.7812868
365.1685582,-245.9461726,338.2015491,-244.9393244
365.1025277,-247.5563948,337.2141693,-246.0944633
364.9965677,-249.1644909,336.2181106,-247.2421326
364.81718,-250.766051,335.1896512,-248.3609167
364.522707,-252.3504793,334.0800878,-249.3993726
364.0794864,-253.8998856,332.8324166,-250.2669214
363.4730789,-255.392995,331.4247592,-250.8391462
362.7120107,-256.813524,329.9131463,-250.9931335
9999999,9999999,328.4290618,-250.6673017
9999999,9999999,327.1155967,-249.90327
9999999,9999999,326.0409038,-248.8287754
9999999,9999999,325.1535803,-247.594848
9999999,9999999,324.3127839,-246.3289194
9999999,9999999,323.3667877,-245.1397516
9999999,9999999,322.2245021,-244.1376957
9999999,9999999,320.8830091,-243.4240016
9999999,9999999,319.4083437,-243.0572891
9999999,9999999,317.8889023,-243.0324633
9999999,9999999,316.3914129,-243.2912015
9999999,9999999,314.9442641,-243.7550207
9999999,9999999,313.5491885,-244.3575684
9999999,9999999,312.2017469,-245.0601932
9999999,9999999,310.903232,-245.8495737
9999999,9999999,309.6610015,-246.7248487
9999999,9999999,308.4824256,-247.6841236
9999999,9999999,307.368371,-248.7176384
9999999,9999999,306.3106245,-249.8087181
9999999,9999999,305.2949225,-250.9390409
9999999,9999999,304.3084047,-252.0949192
9999999,9999999,303.3491738,-253.2735474
9999999,9999999,302.4358414,-254.4881183
9999999,9999999,301.6151401,-255.7671293
9999999,9999999,300.9645634,-257.1404742
9999999,9999999,300.5833671,-258.6114542
9999999,9999999,300.5645141,-260.1308414
9999999,9999999,300.9533089,-261.5997508
9999999,9999999,301.7190892,-262.9122351
9999999,9999999,302.7658633,-264.0138934
9999999,9999999,303.9755204,-264.9338635
9999999,9999999,305.246245,-265.7673511
9999999,9999999,306.5000044,-266.6260045
9999999,9999999,307.6721774,-267.5930442
9999999,9999999,308.7074066,-268.7054751
9999999,9999999,309.5637928,-269.9608066
9999999,9999999,310.2150425,-271.3338171
9999999,9999999,310.6464317,-272.7909346
9999999,9999999,310.8485841,-274.297057
9999999,9999999,310.8150019,-275.8163021
9999999,9999999,310.5460659,-277.3119195
9999999,9999999,310.0567485,-278.750591
9999999,9999999,309.3811598,-280.1117879
9999999,9999999,308.5682808,-281.3957521
9999999,9999999,307.6697441,-282.6212898
9999999,9999999,306.7258405,-283.8122189
9999999,9999999,305.755953,-284.9820901
9999999,9999999,304.7582959,-286.1283702
9999999,9999999,303.7219751,-287.2397858
9999999,9999999,302.6473184,-288.3141882
9999999,9999999,301.5635583,-289.3795252
9999999,9999999,300.5381207,-290.5011698
9999999,9999999,299.6803899,-291.7555891
9999999,9999999,299.1323174,-293.1727811
9999999,9999999,299.0257993,-294.6884406
9999999,9999999,299.4155943,-296.1570052
9999999,9999999,300.2412846,-297.4326662
9999999,9999999,301.3606239,-298.4606874
9999999,9999999,302.6257587,-299.302813
9999999,9999999,303.9318273,-300.0795669
9999999,9999999,305.2181698,-300.8885312
9999999,9999999,306.4601367,-301.7642174
9999999,9999999,307.6654086,-302.6897721
9999999,9999999,308.859344,-303.6298611
9999999,9999999,310.0629411,-304.5575487
9999999,9999999,311.2813404,-305.4657255
