1,
361.8252474,-258.1591941
360.8555911,-259.4464348
359.8506478,-260.7063096
358.8520318,-261.9711757
357.8828316,-263.2587212
356.9361796,-264.5629749
355.9733751,-265.8553637
354.9389502,-267.0911214
353.7874786,-268.2185644
352.504535,-269.1938083
351.1076252,-269.9974258
349.6301292,-270.6410321
348.1035019,-271.1573803
346.5487168,-271.5814329
344.976491,-271.9353767
343.3910612,-272.2244759
341.7942561,-272.4421217
340.1884726,-272.5785354
338.5776772,-272.628421
336.9664456,-272.5953894
335.3581414,-272.4927893
333.7537114,-272.341207
332.1519935,-272.1632588
330.551198,-271.9772104
328.9503044,-271.7920011
327.3494878,-271.6061201
325.7497958,-271.4108037
324.152708,-271.1952295
322.5599028,-270.9500035
320.9734622,-270.6664969
319.3968877,-270.3324412
317.8372564,-269.9265473
316.3087579,-269.4157585
314.8372828,-268.7585357
313.4633471,-267.9162905
312.2368359,-266.8710085
311.1970684,-265.6398257
310.3419561,-264.2738178
309.6061853,-262.8398827
308.8717973,-261.405299
308.013516,-260.0413767
306.9519806,-258.8289555
305.6792036,-257.8405147
304.2425314,-257.1103375
302.7061771,-256.6236306
301.1210747,-256.3326368
299.5166274,-256.1812147
297.9062736,-256.1185194
296.2948167,-256.0987177
294.6833942,-256.0762578
293.0733117,-256.0071865
291.4684825,-255.8601937
289.8730278,-255.6329072
288.2839283,-255.3644572
286.6884446,-255.1368297
285.0785982,-255.0620603
283.4786319,-255.2544376
281.9591098,-255.7908731
280.6126655,-256.6762094
279.4977118,-257.839811
278.5896204,-259.1713405
277.7804589,-260.5651778
276.9307674,-261.9345003
275.934312,-263.2009777
274.75169,-264.2957106
273.4007513,-265.1744348
271.9250328,-265.8221224
270.3682569,-266.2388634
268.7671138,-266.4219603
267.1567484,-266.3598574
265.5773604,-266.0394729
264.0746446,-265.4572512
262.695101,-264.6241679
261.4819383,-263.5633162
260.4738873,-262.3059504
259.7030233,-260.8907288
259.1870522,-259.3640229
258.9173807,-257.7751943
258.8500689,-256.1650151
258.9059218,-254.5543644
258.9795918,-252.9444272
258.9536071,-251.3330462
258.7158667,-249.7391338
258.1818427,-248.218687
257.3177567,-246.8584578
256.1519698,-245.7458629
254.7617055,-244.930824
253.2382484,-244.4050926
251.6530529,-244.11445
250.045941,-243.9943944
248.4343868,-244.0043678
246.828645,-244.1414477
245.2432133,-244.4304569
243.7017959,-244.9006764
242.2336816,-245.565327
240.8648848,-246.4159615
239.613357,-247.4312841
238.4925036,-248.5892433
237.5167487,-249.8718333
236.7002946,-251.2612562
236.0475413,-252.7346995
235.5431514,-254.2653163
235.152569,-255.8288571
234.8359101,-257.409016
234.5663283,-258.9978819
234.3398175,-260.5934597
234.1699503,-262.1960473
234.071627,-263.8046047
234.0447584,-265.4159525
234.0681306,-267.0273642
234.1062837,-268.6384869
234.1237716,-270.2499578
234.0981449,-271.8613203
234.0262806,-273.4712885
233.9240672,-275.0796201
233.8224232,-276.6879909
233.7617762,-278.2984259
233.7848513,-279.9098266
233.9274236,-281.5150641
234.2093605,-283.1017702
234.6307707,-284.6572691
235.1764783,-286.1736429
235.8266948,-287.6482283
236.567594,-289.0793979
237.3960088,-290.4617502
238.3165362,-291.7845421
239.3339747,-293.0343239
240.4464947,-294.2002752
241.6436768,-295.2791264
242.9097719,-296.2762135
244.2295247,-297.2011091
245.5934064,-298.0596002
246.9999412,-298.8462682
248.4535634,-299.5420779
249.9581534,-300.1194236
251.510075,-300.5537432
253.0966409,-300.8364881
254.701706,-300.9812604
256.3128746,-301.017768
257.9239275,-300.9767398
259.5323353,-300.8757608
261.1358844,-300.7151631
262.7310601,-300.485923
264.3139745,-300.183391
265.8833845,-299.8171563
267.4429228,-299.4109284
268.9995985,-298.9938884
270.5598097,-298.5902841
272.1268257,-298.2139549
273.7013252,-297.870272
275.2832692,-297.5626669
276.8729563,-297.2979791
278.4705755,-297.086397
280.0751491,-296.9364166
281.6843625,-296.8492729
283.2956278,-296.8177455
284.9071482,-296.8307894
286.5179451,-296.8807899
288.127151,-296.9680909
289.7333544,-297.0994964
291.3345489,-297.2820606
292.928884,-297.5171317
294.5155399,-297.7994294
296.094497,-298.1220169
297.6649986,-298.4835357
299.2238338,-298.8924425
