1,,2,,3,,4,,5,,6,,7,,8,,9,,11,,31,,52,,59,,60,,61,,62,
344.976491,-271.9353767,326.7928737,-355.2449625,369.190778,-344.974188,398.3877552,-393.030366,400.935691,-366.0756881,351.23842,-354.7379198,341.363319,-234.1006095,287.3958791,-238.8562438,315.9573386,-341.889295,423.7297508,-261.5986623,420.1462242,-221.5002452,402.5799023,-233.3573218,416.1365034,-338.1159901,403.1789216,-334.9317823,412.5305487,-353.2093702,391.6839336,-410.2009079
343.3910612,-272.2244759,325.5003632,-354.4457532,369.3314357,-346.5559975,399.6614223,-392.1379329,402.5079535,-365.9322131,352.8091825,-354.7404261,339.8012315,-234.2008456,286.7102062,-240.3082232,317.1438058,-342.8247562,422.34678,-262.2007502,419.397382,-220.1927655,401.0252893,-233.5662837,416.9790749,-339.3296245,403.7601485,-336.4132584,413.7524394,-352.118174,392.4815087,-411.5169078
341.7942561,-272.4421217,324.2288911,-353.6134507,369.9344094,-348.0250869,400.8155963,-391.0955509,404.084774,-365.8532119,354.3797986,-354.7618956,338.2359036,-234.2021369,286.096614,-241.7920982,318.3295401,-343.7611585,420.9151435,-262.6755545,418.4007113,-219.0629953,399.478032,-233.8241533,417.6021102,-340.6692255,403.8807985,-338.0000875,415.0909975,-351.1737555,393.5473624,-412.6264892
340.1884726,-272.5785354,322.9325466,-352.8204427,370.9675826,-349.231117,401.8133349,-389.9025755,405.6634754,-365.8348211,355.9499697,-354.8052521,336.6712474,-234.1568268,285.5652945,-243.3073727,319.5114883,-344.7023311,419.4304917,-262.9414804,417.120779,-218.2686694,397.9374241,-234.1192195,417.9216864,-342.1116085,403.5374132,-339.5540292,416.5745553,-350.4791158,394.9003233,-413.3587121
338.5776772,-272.628421,321.568353,-352.1509104,372.3083009,-350.0825029,402.6074299,-388.5653977,407.2421329,-365.8567089,357.5198517,-354.8580237,335.1064864,-234.1161454,285.1252586,-244.8516267,320.6821536,-345.6574947,417.9222754,-262.928561,415.6463844,-217.9603174,396.398559,-234.4232279,417.8833854,-343.5884645,402.8038492,-340.9663723,418.1787111,-350.1475324,396.423707,-413.5728844
336.9664456,-272.5953894,320.1182274,-351.696691,373.8116252,-350.5951809,403.1444867,-387.1059013,408.8205132,-365.8932579,359.0899715,-354.9029773,333.5412135,-234.1071441,284.7744695,-246.418574,321.8391666,-346.6291595,416.4508756,-262.5970331,414.1567114,-218.1840296,394.8552959,-234.7039906,417.486251,-345.0114693,401.8055561,-342.2059625,419.812444,-350.2661667,397.9300655,-413.2595451
335.3581414,-272.4927893,318.6064469,-351.5430832,375.3753729,-350.8734803,403.3776464,-385.568327,410.3989899,-365.925379,360.6604825,-354.9313398,331.9759832,-234.1233933,284.4962547,-248.0000274,322.9889346,-347.6093885,415.0908428,-261.9448936,412.7973064,-218.8340384,393.3046583,-234.9406646,416.7856024,-346.3122155,400.6822125,-343.33358,421.340461,-350.8563912,399.3008614,-412.5597893
333.7537114,-272.341207,317.1004452,-351.7455574,376.9540779,-351.0469844,403.2844892,-384.0159691,411.9776746,-365.9448716,362.2311592,-354.9484248,330.4106942,-234.1316597,284.2641588,-249.5889022,324.1425281,-348.5851051,413.9129039,-261.0028506,411.5686356,-219.7067748,391.7479344,-235.1333741,415.8704525,-347.4721736,399.5694247,-344.4715203,422.6358246,-351.8590973,400.564821,-411.6818366
332.1519935,-272.1632588,315.6893135,-352.3092908,378.5335187,-351.2134769,402.8804047,-382.5142115,413.5564751,-365.9488218,363.8018211,-354.966219,328.8460094,-234.0877862,284.0522841,-251.180595,325.3081423,-349.5464299,412.9723971,-259.8236946,410.3479791,-220.589796,390.1883734,-235.3015952,414.830989,-348.522157,398.608546,-345.7401955,423.6319045,-353.1596555,401.8313213,-410.8083125
330.551198,-271.9772104,314.4485806,-353.1866711,380.1087203,-351.4163974,402.2182552,-381.1070075,415.1351673,-365.929633,365.3724594,-354.9864259,327.2866554,-233.9514969,283.8450941,-252.7729049,326.4866784,-350.4918733,412.3023526,-258.4724056,409.0226646,-221.3058514,388.6290971,-235.4723612,413.7358995,-349.5139221,397.9552318,-347.1913119,424.3415482,-354.6361963,403.1711922,-410.051909
328.9503044,-271.7920011,313.4110937,-354.2970611,381.6790144,-351.6543664,401.3745279,-379.8005367,416.7128665,-365.8705823,366.9432521,-354.9841359,325.7427999,-233.6932615,283.6412901,-254.3656537,327.6728952,-351.4276615,411.9075035,-257.0167067,407.5800565,-221.7400505,387.0724633,-235.6657321,412.6247856,-350.4876962,397.7534628,-348.7698084,424.8374098,-356.1975566,404.5811897,-409.4355943
327.3494878,-271.6061201,312.560704,-355.5565151,383.247216,-351.9057056,400.432192,-378.5633001,418.2873042,-365.7534557,368.5119154,-354.9021446,324.2295435,-233.2929573,283.4498366,-255.9599318,328.8596993,-352.3627026,411.7609412,-255.5155211,406.0790591,-221.8707738,385.5194151,-235.8860927,411.510716,-351.4581034,398.0807029,-350.327127,425.2150668,-357.7916076,406.02534,-408.9043185
325.7497958,-271.4108037,311.8491496,-356.8992835,384.8164162,-352.1507268,399.4709873,-377.340678,419.8560501,-365.5755864,370.0639392,-354.6601432,322.7670257,-232.7350747,283.280491,-257.5567074,330.0423568,-353.3029824,411.8087332,-254.0079366,404.5762551,-221.7620522,383.9688257,-236.1231419,410.3920636,-352.423201,398.9065254,-351.6874774,425.5645739,-359.3920533,407.4715107,-408.3788128
324.152708,-271.1952295,311.2217318,-358.2833459,386.3876632,-352.3822784,398.5672982,-376.074967,421.4207461,-365.3647647,371.5583515,-354.1764531,321.3819888,-232.0057881,283.1343325,-259.1557759,331.2215106,-354.2476538,411.9838968,-252.5098072,403.0900454,-221.5146179,382.4182133,-236.3600215,409.2730447,-353.3878982,400.1060546,-352.7334664,425.9598417,-360.9818157,408.9016497,-407.8110333
322.5599028,-270.9500035,310.6362839,-359.6856714,387.9602962,-352.60422,397.7976037,-374.7235984,422.988573,-365.17875,372.9210028,-353.3952206,320.1094627,-231.0942772,283.0002335,-260.7559032,332.4057596,-355.1859381,412.2242649,-251.0207659,401.6131661,-221.2166792,380.8654929,-236.5826589,408.1851705,-354.3877238,401.5250263,-353.4544531,426.4593064,-362.5419768,410.3141464,-407.2006258
320.9734622,-270.6664969,310.0694318,-361.0956171,389.5332882,-352.8235957,397.2377825,-373.2726812,424.5644037,-365.0829238,374.0554762,-352.308911,318.9927261,-229.9974372,282.860143,-262.3555118,333.6141707,-356.0929185,412.4865461,-249.5354332,400.1358785,-220.9207434,379.3100614,-236.785501,407.2035124,-355.4920437,403.0449215,-353.9267987,427.1070594,-364.0466155,411.7194231,-406.5738311
319.3968877,-270.3324412,309.5132349,-362.5098003,391.1062103,-353.0434764,396.9541397,-371.7436114,426.1428868,-365.1108012,374.8700635,-350.9659533,318.0801231,-228.7257127,282.7004522,-263.9532812,334.8758962,-356.9241635,412.7516837,-248.0506036,398.654856,-220.6440733,377.7526196,-236.9722907,406.4553469,-356.7659973,404.6029819,-354.2514386,427.9291391,-365.4635366,413.1267803,-405.9517217
317.8372564,-269.9265473,308.9683006,-363.9283612,392.6795169,-353.2605913,396.9885512,-370.1888373,427.7176793,-365.2248297,375.3092095,-349.4578839,317.4174207,-227.3076515,282.5220233,-265.5490737,336.2209649,-357.6123866,413.0206784,-246.5664674,397.1715299,-220.3800244,376.1945032,-237.1533668,406.1029503,-358.2005723,406.1749362,-354.5001964,428.928357,-366.761636,414.5340897,-405.3294596
316.3087579,-269.4157585,308.4378297,-365.3523937,394.25415,-353.4678587,397.3464561,-368.6754081,429.2947993,-365.3022045,375.3749135,-347.8885183,317.0344658,-225.7899732,282.3414759,-267.1446279,337.6599055,-358.0729529,413.3038641,-245.0849767,395.6892766,-220.1100226,374.637235,-237.3415915,406.2780301,-359.6672896,407.7539697,-354.6991678,430.0850929,-367.9216048,415.9258334,-404.673103
314.8372828,-268.7585357,307.924132,-366.7825625,395.8307868,-353.6592861,397.9968045,-367.2627199,430.8673723,-365.1626394,375.1280664,-346.3372416,316.9268041,-224.2284371,282.1818233,-268.742399,339.1629951,-358.2253261,413.6092817,-243.6079089,394.2123278,-219.8123813,373.0822875,-237.5481029,406.9965594,-360.9579167,409.3388931,-354.8437934,431.3669036,-368.941689,417.2726307,-403.928853
313.4633471,-267.9162905,307.4271676,-368.2186317,397.4093485,-353.8341407,398.8851282,-365.9861752,432.356968,-364.6403343,374.6703908,-344.8345607,317.0376208,-222.6670426,282.0580468,-270.3433504,340.6606995,-358.0268925,413.9355981,-242.1353139,392.745354,-219.4689507,371.5306969,-237.7784857,408.1338021,-361.9009019,410.9283216,-354.925147,432.7416839,-369.8325234,418.5265882,-403.0370242
312.2368359,-266.8710085,306.9441882,-369.6594648,398.9890692,-353.9982014,399.9515305,-364.8541542,433.6059939,-363.6752251,374.1185307,-343.3638788,317.249051,-221.1159085,281.9674492,-271.9465308,342.0759403,-357.4979166,414.271992,-240.6649879,391.2922595,-219.0708636,369.9824565,-238.0304115,409.4995701,-362.4648926,412.5196683,-354.9487625,434.1866006,-370.6044097,419.6152557,-401.9496158
311.1970684,-265.6398257,306.4699983,-371.1032145,400.5688599,-354.1615803,401.1437687,-363.8555374,434.4695721,-362.3537929,373.5828537,-341.887281,317.3895246,-219.5567714,281.8921659,-273.5505,343.368377,-356.7152242,414.6037137,-239.1936035,389.8539594,-218.6222359,368.4361991,-238.2942383,410.9469796,-362.7623583,414.1111488,-354.9371594,435.6892383,-371.2568332,420.4448516,-400.6537787
310.3419561,-264.2738178,305.9977553,-372.5476023,402.1476461,-354.3343891,402.4218045,-362.9693766,434.9315248,-360.843882,373.1538233,-340.3762763,317.2623583,-217.9967183,281.8127574,-275.1542643,344.5537051,-355.7782109,414.9196946,-237.7187593,388.4268031,-218.1393179,366.88977,-238.5570474,412.4108218,-362.9620336,415.7025566,-354.9187509,437.2424961,-371.7773479,420.9251364,-399.1920773
309.6061853,-262.8398827,305.5202196,-373.9902486,403.7246664,-354.5226342,403.7565601,-362.1712012,435.1296164,-359.2772388,372.892339,-338.8274577,316.7057801,-216.5339877,281.7233223,-276.7575077,345.6829835,-354.7744468,415.2181831,-236.2402733,387.0040221,-217.6436731,365.3414251,-238.8083203,413.8699809,-363.1932683,417.2940596,-354.9128701,438.8378488,-372.1493385,421.0128128,-397.6559607
308.8717973,-261.405299,305.031288,-375.4290723,405.2997587,-354.7263884,405.1272362,-361.436421,435.2702068,-357.7047904,372.8243455,-337.258175,315.6740444,-215.3572971,281.6370379,-278.3609262,346.8060129,-353.7637155,415.5075398,-234.7599717,385.5805131,-217.1501384,363.7905982,-239.0437972,415.3145516,-363.5032666,418.8855624,-354.9203665,440.4621016,-372.3622895,420.7437831,-396.1409015
308.013516,-260.0413767,304.5279297,-376.862912,406.873465,-354.9405851,406.5196949,-360.743812,435.5163951,-356.1454472,372.9435592,-335.6919346,314.278138,-214.6496889,281.5779316,-279.9655653,347.9519397,-352.7789996,415.8016416,-233.2806082,384.1584069,-216.652526,362.2376531,-239.2648751,416.7456184,-363.8706242,420.4770791,-354.9241217,442.0993418,-372.4172278,420.2227063,-394.6929511
306.9519806,-258.8289555,304.0129989,-378.2926372,408.4468791,-355.1569183,407.9260966,-360.0799741,435.9289365,-354.6214798,373.2222873,-334.1460863,312.7234801,-214.4676739,281.564598,-281.5712355,349.1349401,-351.8391323,416.1121108,-231.8045945,382.7517193,-216.1127631,360.6830776,-239.4741803,418.174351,-364.2468072,422.0683814,-354.8981852,443.7348589,-372.3241146,419.5755221,-393.2969071
305.6792036,-257.8405147,303.4991326,-379.7227504,410.0214081,-355.3649858,409.3445757,-359.4423489,436.4780268,-353.1411722,373.6250191,-332.6278185,311.1758066,-214.7039311,281.5970421,-283.1766446,350.3697698,-350.9684422,416.4413623,-230.332654,381.3929377,-215.4617289,359.1269037,-239.6712507,419.6102007,-364.5948475,423.658003,-354.8207067,445.356795,-372.0940988,418.9001521,-391.9143614
304.2425314,-257.1103375,303.012882,-381.1624973,411.5985186,-355.5524848,410.777414,-358.8376881,437.0959099,-351.6882952,374.1192229,-331.1368174,309.6783373,-215.160286,281.655162,-284.7813323,351.6787929,-350.213866,416.7800864,-228.8628618,380.1440895,-214.6189088,357.5688107,-239.8525112,421.0541768,-364.9075506,425.2437087,-354.6848541,446.9545958,-371.7326997,418.237975,-390.5253879
302.7061771,-256.6236306,302.5970689,-382.6241488,413.1792488,-355.7064869,412.2274481,-358.2755212,437.7267937,-350.2410327,374.6816217,-329.6701801,308.1921275,-215.6511969,281.7090574,-286.3861588,353.0803486,-349.6495723,417.1104477,-227.3911695,379.1035404,-213.5294124,356.0087801,-240.0162603,422.5019234,-365.2022765,426.824792,-354.5028622,448.5163466,-371.2382324,417.5715523,-389.1384226
301.1210747,-256.3326368,302.3088712,-384.1162055,414.7635367,-355.8180491,413.6947383,-357.7600607,438.3500947,-348.7904666,375.3014884,-328.2268901,306.6826924,-216.0654861,281.7342121,-287.9916886,354.5638799,-349.3636624,417.413504,-225.9136173,378.3907444,-212.2021932,354.4476128,-240.1688288,423.9486444,-365.5019611,428.4034724,-354.3011035,450.0274005,-370.6055671,416.8501888,-387.7792859
299.5166274,-256.1812147,302.2116028,-385.6327003,416.3501467,-355.8894566,415.1760422,-357.2863596,438.9756044,-347.3408585,375.9825585,-326.8114476,305.149264,-216.3799606,281.7238425,-289.5973864,356.0732771,-349.4290422,417.6776199,-224.4286103,378.103785,-210.7232765,352.8869247,-240.3262204,425.3918572,-365.8181327,429.983241,-354.1081214,451.4714332,-369.8320597,416.0299426,-386.4774622
297.9062736,-256.1185194,302.3603129,-387.1449972,417.9375916,-355.9392168,416.6673865,-356.8452926,439.6229118,-345.9008588,376.7428596,-325.4369349,303.6047869,-216.6345597,281.695204,-291.2028732,357.5173797,-349.8731046,417.9044119,-222.9374421,378.2710482,-209.2260688,351.3289305,-240.5083028,426.8323422,-366.1465169,431.5659871,-353.9412961,452.8334754,-368.9218993,415.1013591,-385.2505136
296.2948167,-256.0987177,302.7856157,-388.6038538,419.524693,-355.9987441,418.1679823,-356.4367866,440.3034867,-344.4762745,377.6099059,-324.1271461,302.0599614,-216.8868412,281.691243,-292.8086279,358.8031129,-350.666598,418.1098016,-221.4431718,378.8301037,-207.8270239,349.775827,-240.7282277,428.2728802,-366.4746516,433.1511661,-353.7993567,454.1031938,-367.8868255,414.090266,-384.0905759
294.6833942,-256.0762578,303.4837342,-389.9535997,421.109719,-356.0991462,419.6828951,-356.0849574,441.0166409,-343.0677146,378.6100473,-322.9159603,300.521723,-217.1766492,281.779252,-294.4119874,359.8677674,-351.73867,418.3196565,-219.9495243,379.6486636,-206.5619649,348.2281974,-240.9838917,429.7155293,-366.7933787,434.7370569,-353.6656353,455.2764317,-366.7435468,413.0412644,-382.9648179
293.0733117,-256.0071865,304.4188893,-391.1514032,422.6903362,-356.2542697,421.2197796,-355.8466797,441.7564955,-341.6729956,379.7554681,-321.8411481,298.994472,-217.5197195,282.0440143,-295.995762,360.6916812,-353.0051687,418.5613309,-218.460701,380.5664535,-205.3668738,346.6836243,-241.2574273,431.1599798,-367.1038531,436.3219507,-353.5206394,456.3539885,-365.5096711,412.0023092,-381.8297986
291.4684825,-255.8601937,305.5368518,-392.1807055,424.2663355,-356.450987,422.7744769,-355.8068222,442.5200411,-340.2911043,381.0364231,-320.9320906,297.482455,-217.9247087,282.569441,-297.5130485,361.2916025,-354.3918697,418.8533228,-216.9809288,381.4195742,-204.1250313,345.1377534,-241.5234888,432.6039853,-367.4163835,437.904912,-353.3558333,457.3381229,-364.2000689,411.0196721,-380.6456763
289.8730278,-255.6329072,306.7818138,-393.052136,425.8414712,-356.6544377,424.3094491,-356.056445,443.3093742,-338.9237806,382.424427,-320.1967339,295.9957705,-218.4146461,283.4076556,-298.8825044,361.7068724,-355.8445883,419.1952571,-215.5118873,382.0433832,-202.753751,343.5873316,-241.7615843,434.0448563,-367.7430493,439.4865813,-353.1790273,458.2283711,-362.8249195,410.1431311,-379.3809787
288.2839283,-255.3644572,308.1084008,-393.7934008,427.4203828,-356.8259834,425.7438541,-356.6570818,444.1280859,-337.5738439,383.8841965,-319.6167045,294.558946,-219.0357847,284.5499728,-300.0108147,361.9878309,-357.3291441,419.5601015,-214.0483426,382.2921635,-201.2679794,342.0320407,-241.9655072,435.4811191,-368.0894208,441.068827,-353.0075171,459.0185334,-361.3899221,409.4371565,-378.0137077
286.6884446,-255.1368297,309.4858409,-394.4352299,429.0043065,-356.9426094,426.9745442,-357.6076969,444.9763678,-336.2422883,385.3857366,-319.1554761,293.2201166,-219.8467782,285.9254366,-300.8392644,362.1876395,-358.8267796,419.8903644,-212.5765794,382.0868382,-199.7755566,340.4737204,-242.1448418,436.9137823,-368.4504038,442.6529321,-352.8541257,459.6961826,-359.8984945,408.9893466,-376.5415606
285.0785982,-255.0620603,310.896376,-395.0006196,430.5913182,-357.0046374,427.9240799,-358.8393004,445.8490794,-334.9266133,386.909935,-318.7758154,292.0552033,-220.892244,287.4366218,-301.382351,362.354864,-360.3283942,420.1006236,-211.0829542,381.4489915,-198.410655,338.9147389,-242.3183056,438.3462344,-368.8122193,444.2385085,-352.7166975,460.2451389,-358.3550575,408.9027115,-375.0053293
283.4786319,-255.2544376,312.3311861,-395.5012067,432.1793978,-357.0255811,428.5845058,-360.2473646,446.7375991,-333.6215622,388.4480824,-318.4573351,291.1570635,-222.1741339,289.0055904,-301.7243908,362.5258991,-361.8295742,420.0907299,-209.5747025,380.4822893,-197.2549411,337.3571029,-242.5034442,439.7823502,-369.1591925,445.8240661,-352.5790933,460.6502784,-356.7677947,409.2619542,-373.5092717
281.9591098,-255.7908731,313.7858627,-395.9407233,433.767549,-357.0103008,429.0234927,-361.7394195,447.6336017,-332.3216382,389.9986396,-318.2060924,290.605805,-223.6390489,290.59162,-301.9751464,362.7194842,-363.3280156,419.7738946,-208.1001506,379.3137906,-196.3036886,335.8019928,-242.7087343,441.2240792,-369.4820488,447.4078798,-352.4227408,460.9029882,-355.1492518,410.0840313,-372.2087713
280.6126655,-256.6762094,315.2567386,-396.322541,435.3540754,-356.9364357,429.3487708,-363.2602441,448.5326842,-331.0238424,391.5619143,-318.0527928,290.4326963,-225.1946897,292.1786958,-302.2190716,362.9364116,-364.8232599,419.1134002,-206.7442958,378.0436696,-195.4932268,334.2493302,-242.9317929,442.6703402,-369.7839789,448.9887882,-352.2392848,461.0049927,-353.5142742,411.289561,-371.252776
279.4977118,-257.839811,316.7392141,-396.6565198,436.9316465,-356.7527795,429.658666,-364.7842281,449.4368294,-329.7295671,393.1326168,-318.0405561,290.6012296,-226.7509187,293.7612942,-302.490705,363.165218,-366.3167319,418.1443753,-205.5885412,376.7306699,-194.7543218,332.6979061,-243.1633036,444.1175247,-370.0814634,450.5670386,-352.0342006,460.9688214,-351.876513,412.729963,-370.7116069
278.5896204,-259.1713405,318.228152,-396.9603991,438.4797069,-356.3980958,430.010345,-366.2991348,450.3554064,-328.4454919,394.6945476,-318.2066217,291.0203817,-228.2591395,295.3400492,-302.7838337,363.3912116,-367.8106297,416.9576927,-204.6574179,375.4000038,-194.0477078,331.146264,-243.3933425,445.5605481,-370.3984881,452.143935,-351.8189784,460.8149125,-350.245597,414.2597443,-370.5447936
277.7804589,-260.5651778,319.719196,-397.2537448,439.9630462,-355.8307051,430.4182788,-367.7998874,451.3042578,-327.1836225,396.2237351,-318.565539,291.5809215,-229.7206742,296.9181425,-303.0804525,363.6045185,-369.3063919,415.6553932,-203.8962465,374.0547407,-193.3692864,329.5936021,-243.6163971,446.994315,-370.7550051,453.7201255,-351.5986286,460.5671584,-348.626279,415.7960481,-370.6330612
276.9307674,-261.9345003,321.2101995,-397.5473002,441.3462686,-355.0502957,430.8755938,-369.2863324,452.3021721,-325.9601907,397.6999101,-319.102408,292.1911046,-231.1621346,298.4960018,-303.378386,363.8040662,-370.8040531,414.3165698,-203.2015656,372.6863549,-192.7388075,328.040027,-243.8330034,448.4171897,-371.1527977,455.2942756,-351.3641271,460.2491951,-347.0192726,417.3203561,-370.8432424
275.934312,-263.2009777,322.7024655,-397.8344123,442.617015,-354.0975559,431.3813632,-370.757005,453.3648537,-324.7925852,399.1169583,-319.7801563,292.796748,-232.6055146,300.0686582,-303.7027002,363.9973516,-372.302536,412.9926744,-202.4789638,371.2840399,-192.1879021,326.4862487,-244.0481457,449.836387,-371.5636479,456.8627772,-351.0944405,459.8825816,-345.4226624,418.8410012,-371.0783383
274.75169,-264.2957106,324.2002761,-398.0910131,443.7971817,-353.0346599,431.9580365,-372.2013638,454.4985305,-323.6937823,400.4824207,-320.5565941,293.3834935,-234.056695,301.6247152,-304.0990346,364.1980788,-373.8000407,411.7113404,-201.6832458,369.8414236,-191.7533515,324.9331454,-244.2681065,451.2690125,-371.924994,458.4198141,-350.7649658,459.4862456,-343.8331699,420.3647573,-371.2924958
273.4007513,-265.1744348,325.7072848,-398.2863298,444.9315902,-351.923097,432.6508321,-373.5937445,455.696765,-322.6657477,401.8061903,-321.4021477,293.9637034,-235.5104946,303.1441524,-304.6183507,364.4237031,-375.2939969,410.4742219,-200.8203328,368.361167,-191.4726835,323.3814349,-244.4976857,452.7295922,-372.1475496,459.9577791,-350.3556001,459.0757071,-342.2472871,421.8923781,-371.4770817
271.9250328,-265.8221224,327.2225969,-398.400533,446.0651655,-350.8107065,433.5109498,-374.8894315,456.9426736,-321.6960258,403.0881828,-322.3098029,294.5556768,-236.9595384,304.5958847,-305.3045468,364.6932676,-376.7806518,409.2610898,-199.9240364,366.8576177,-191.3766519,321.8314865,-244.7388761,454.2069079,-372.1388911,461.468441,-349.8547893,458.6613699,-340.662393,423.4229623,-371.6352172
