0.045845, -0.000300, , -0.036717, -0.010971, , 
0.045993, -0.000468, , -0.048337, -0.009822, , 
0.045868, -0.000677, , -0.056483, -0.008401, , 
0.045490, -0.000916, , -0.060991, -0.006891, , 
0.044844, -0.001177, , -0.062448, -0.005452, , 
0.043856, -0.001447, , -0.061890, -0.004179, , 
0.042413, -0.001715, , -0.060279, -0.003111, , 
0.040424, -0.001968, , -0.058268, -0.002244, , 
0.037867, -0.002194, , -0.056265, -0.001559, , 
0.034813, -0.002384, , -0.054585, -0.001032, , 
0.031399, -0.002529, , -0.053532, -0.000646, , 
0.027787, -0.002624, , -0.053362, -0.000383, , 
0.024121, -0.002665, , -0.054204, -0.000223, , 
0.020512, -0.002652, , -0.055988, -0.000143, , 
0.017038, -0.002583, , -0.058437, -0.000111, , 
0.013763, -0.002463, , -0.061104, -0.000104, , 
0.010743, -0.002296, , -0.063472, -0.000106, , 
0.008044, -0.002092, , -0.065066, -0.000105, , 
0.005728, -0.001863, , -0.065562, -0.000095, , 
0.003853, -0.001622, , -0.064868, -0.000069, , 
0.002456, -0.001379, , -0.063163, -0.000025, , 
0.001537, -0.001146, , -0.060861, 0.000039, , 
0.001062, -0.000929, , -0.058498, 0.000118, , 
0.000953, -0.000734, , -0.056575, 0.000205, , 
0.001102, -0.000564, , -0.055431, 0.000291, , 
0.001386, -0.000422, , -0.055169, 0.000368, , 
0.001685, -0.000308, , -0.055671, 0.000434, , 
0.001904, -0.000221, , -0.056661, 0.000488, , 
0.001988, -0.000156, , -0.057801, 0.000535, , 
0.001927, -0.000108, , -0.058788, 0.000583, , 
0.001750, -0.000076, , -0.059413, 0.000638, , 
0.001502, -0.000059, , -0.059562, 0.000708, , 
0.001218, -0.000066, , -0.059179, 0.000797, , 
0.000916, -0.000111, , -0.058242, 0.000908, , 
0.000605, -0.000214, , -0.056754, 0.001044, , 
0.000307, -0.000399, , -0.054767, 0.001214, , 
0.000077, -0.000688, , -0.052391, 0.001427, , 
0.000005, -0.001112, , -0.049802, 0.001698, , 
0.000167, -0.001710, , -0.047220, 0.002042, , 
0.000550, -0.002535, , -0.044876, 0.002473, , 
0.000965, -0.003649, , -0.042951, 0.003009, , 
0.000998, -0.005092, , -0.041507, 0.003672, , 
0.000047, -0.006820, , -0.040409, 0.004494, , 
-0.002534, -0.008641, , -0.039279, 0.005520, , 
-0.007259, -0.010232, , -0.037503, 0.006798, , 
-0.014460, -0.011278, , -0.034342, 0.008349, , 
-0.024437, -0.011616, , -0.029139, 0.010113, , 
-0.037717, -0.011260, , -0.021512, 0.011897, , 
-0.055294, -0.010315, , -0.011396, 0.013402, , 
-0.078600, -0.008911, , 0.001134, 0.014346, , 
-0.108816, -0.007158, , 0.016147, 0.014591, , 
-0.145011, -0.005142, , 0.034091, 0.014144, , 
-0.181390, -0.002932, , 0.055881, 0.013096, , 
-0.206546, -0.000594, , 0.082700, 0.011558, , 
-0.209250, 0.001805, , 0.115229, 0.009633, , 
-0.187929, 0.004192, , 0.151970, 0.007416, , 
-0.152030, 0.006495, , 0.187068, 0.004995, , 
-0.113458, 0.008640, , 0.210212, 0.002457, , 
-0.079486, 0.010557, , 0.212094, -0.000110, , 
-0.052224, 0.012165, , 0.192332, -0.002620, , 
-0.030998, 0.013362, , 0.159802, -0.004995, , 
-0.014359, 0.014021, , 0.124900, -0.007160, , 
-0.001050, 0.014015, , 0.093798, -0.009044, , 
0.009696, 0.013290, , 0.068364, -0.010564, , 
0.018202, 0.011949, , 0.048263, -0.011621, , 
0.024593, 0.010268, , 0.032545, -0.012102, , 
0.029121, 0.008571, , 0.020357, -0.011906, , 
0.032361, 0.007078, , 0.011135, -0.011009, , 
0.035078, 0.005858, , 0.004553, -0.009538, , 
0.037917, 0.004884, , 0.000357, -0.007765, , 
0.041210, 0.004097, , -0.001814, -0.005999, , 
0.044977, 0.003444, , -0.002516, -0.004447, , 
0.049023, 0.002891, , -0.002397, -0.003185, , 
0.053054, 0.002416, , -0.002011, -0.002202, , 
0.056758, 0.002007, , -0.001687, -0.001457, , 
0.059845, 0.001653, , -0.001523, -0.000904, , 
0.062073, 0.001340, , -0.001483, -0.000505, , 
0.063277, 0.001054, , -0.001504, -0.000232, , 
0.063431, 0.000788, , -0.001553, -0.000058, , 
0.062677, 0.000542, , -0.001631, 0.000041, , 
0.061304, 0.000326, , -0.001743, 0.000088, , 
0.059664, 0.000148, , -0.001865, 0.000102, , 
0.058073, 0.000017, , -0.001948, 0.000099, , 
0.056745, -0.000066, , -0.001937, 0.000086, , 
0.055785, -0.000104, , -0.001796, 0.000064, , 
0.055215, -0.000105, , -0.001519, 0.000028, , 
0.055028, -0.000078, , -0.001136, -0.000027, , 
0.055216, -0.000031, , -0.000703, -0.000108, , 
0.055787, 0.000030, , -0.000296, -0.000218, , 
0.056733, 0.000099, , 0.000004, -0.000358, , 
0.057983, 0.000171, , 0.000122, -0.000529, , 
0.059371, 0.000238, , 0.000006, -0.000729, , 
0.060635, 0.000293, , -0.000377, -0.000954, , 
0.061486, 0.000323, , -0.001056, -0.001199, , 
0.061727, 0.000310, , -0.002071, -0.001455, , 
0.061355, 0.000230, , -0.003482, -0.001715, , 
0.060588, 0.000058, , -0.005349, -0.001969, , 
0.059779, -0.000229, , -0.007707, -0.002205, , 
0.059282, -0.000644, , -0.010535, -0.002416, , 
0.059323, -0.001196, , -0.013759, -0.002591, , 
0.059921, -0.001886, , -0.017263, -0.002723, , 
0.060856, -0.002717, , -0.020927, -0.002806, , 
0.061668, -0.003695, , -0.024641, -0.002834, , 
0.061696, -0.004822, , -0.028322, -0.002796, , 
0.060186, -0.006089, , -0.031898, -0.002678, , 
0.056442, -0.007448, , -0.035304, -0.002459, , 
0.050031, -0.008792, , -0.038464, -0.002117, , 
0.040909, -0.009967, , -0.041303, -0.001635, , 
0.029344, -0.010814, , -0.043758, -0.001005, , 
0.015654, -0.011220, , -0.045789, -0.000225, , 
-0.000052, -0.011150, , -0.047375, 0.000704, , 
-0.017955, -0.010620, , -0.048472, 0.001773, , 
-0.038330, -0.009678, , -0.048923, 0.002965, , 
-0.061059, -0.008382, , -0.048367, 0.004244, , 
-0.084909, -0.006797, , -0.046217, 0.005546, , 
-0.106854, -0.004994, , -0.041826, 0.006783, , 
-0.122237, -0.003050, , -0.034792, 0.007849, , 
-0.126720, -0.001048, , -0.025122, 0.008643, , 
-0.119205, 0.000930, , -0.013087, 0.009090, , 
-0.102743, 0.002814, , 0.001060, 0.009152, , 
-0.082237, 0.004549, , 0.017165, 0.008833, , 
-0.061661, 0.006091, , 0.034960, 0.008164, , 
-0.043089, 0.007405, , 0.053693, 0.007193, , 
-0.027160, 0.008453, , 0.071887, 0.005980, , 
-0.013834, 0.009199, , 0.087397, 0.004589, , 
